datetime,count
2011-04-23 06:00:00,16.93
2011-04-23 07:00:00,50.24
2011-04-23 08:00:00,43.54
2011-04-23 09:00:00,64.91
2011-04-23 10:00:00,164.02
2011-04-23 11:00:00,102.99
2011-04-23 12:00:00,119.46
2011-04-23 13:00:00,121.67
2011-04-23 14:00:00,168.19
2011-04-23 15:00:00,202.67
2011-04-23 16:00:00,259.51
2011-04-23 17:00:00,281.46
2011-04-23 18:00:00,248.1
2011-04-23 19:00:00,175.46
2011-04-23 20:00:00,130.88
2011-04-23 21:00:00,116.5
2011-04-23 22:00:00,107.66
2011-04-23 23:00:00,75.67
2011-04-24 00:00:00,44.83
2011-04-24 01:00:00,35.92
2011-04-24 02:00:00,31.91
2011-04-24 03:00:00,27.89
2011-04-24 04:00:00,10.32
2011-04-24 05:00:00,10.86
2011-04-24 06:00:00,16.49
2011-04-24 07:00:00,94.07
2011-04-24 08:00:00,137.84
2011-04-24 09:00:00,171.3
2011-04-24 10:00:00,249.75
2011-04-24 11:00:00,290.32
2011-04-24 12:00:00,308.8
2011-04-24 13:00:00,313.37
2011-04-24 14:00:00,318.32
2011-04-24 15:00:00,317.2
2011-04-24 16:00:00,329.72
2011-04-24 17:00:00,310.8
2011-04-24 18:00:00,289.33
2011-04-24 19:00:00,170.87
2011-04-24 20:00:00,131.28
2011-04-24 21:00:00,87.8
2011-04-24 22:00:00,72.16
2011-04-24 23:00:00,65.97
2011-04-25 00:00:00,24.04
2011-04-25 01:00:00,11.73
2011-04-25 02:00:00,8.81
2011-04-25 03:00:00,4.55
2011-04-25 04:00:00,4.07
2011-04-25 05:00:00,13.44
2011-04-25 06:00:00,57.86
2011-04-25 07:00:00,189.2
2011-04-25 08:00:00,316.54
2011-04-25 09:00:00,155.2
2011-04-25 10:00:00,117.08
2011-04-25 11:00:00,117.08
2011-04-25 12:00:00,127.44
2011-04-25 13:00:00,149.19
2011-04-25 14:00:00,152.42
2011-04-25 15:00:00,156.04
2011-04-25 16:00:00,217.33
2011-04-25 17:00:00,403.83
2011-04-25 18:00:00,390.67
2011-04-25 19:00:00,292.39
2011-04-25 20:00:00,198.01
2011-04-25 21:00:00,142.79
2011-04-25 22:00:00,102.92
2011-04-25 23:00:00,57.43
2011-04-26 00:00:00,27.81
2011-04-26 01:00:00,12.08
2011-04-26 02:00:00,6.71
2011-04-26 03:00:00,3.9
2011-04-26 04:00:00,4.65
2011-04-26 05:00:00,8.03
2011-04-26 06:00:00,54.32
2011-04-26 07:00:00,196.67
2011-04-26 08:00:00,326.43
2011-04-26 09:00:00,127.11
2011-04-26 10:00:00,109.58
2011-04-26 11:00:00,114.76
2011-04-26 12:00:00,132.15
2011-04-26 13:00:00,140.48
2011-04-26 14:00:00,139.02
2011-04-26 15:00:00,137.57
2011-04-26 16:00:00,217.01
2011-04-26 17:00:00,400.55
2011-04-26 18:00:00,385.1
2011-04-26 19:00:00,250.44
2011-04-26 20:00:00,179.96
2011-04-26 21:00:00,132.26
2011-04-26 22:00:00,116.86
2011-04-26 23:00:00,61.78
2011-04-27 00:00:00,24.8
2011-04-27 01:00:00,12.56
2011-04-27 02:00:00,7.75
2011-04-27 03:00:00,3.93
2011-04-27 04:00:00,3.94
2011-04-27 05:00:00,7.97
2011-04-27 06:00:00,53.16
2011-04-27 07:00:00,198.73
2011-04-27 08:00:00,330.82
2011-04-27 09:00:00,130.0
2011-04-27 10:00:00,104.49
2011-04-27 11:00:00,100.58
2011-04-27 12:00:00,101.74
2011-04-27 13:00:00,103.82
2011-04-27 14:00:00,122.44
2011-04-27 15:00:00,133.17
2011-04-27 16:00:00,199.14
2011-04-27 17:00:00,231.2
2011-04-27 18:00:00,223.68
2011-04-27 19:00:00,239.64
2011-04-27 20:00:00,162.17
2011-04-27 21:00:00,126.46
2011-04-27 22:00:00,99.39
2011-04-27 23:00:00,59.54
2011-04-28 00:00:00,32.32
2011-04-28 01:00:00,15.14
2011-04-28 02:00:00,7.99
2011-04-28 03:00:00,5.24
2011-04-28 04:00:00,4.71
2011-04-28 05:00:00,7.9
2011-04-28 06:00:00,55.68
2011-04-28 07:00:00,194.52
2011-04-28 08:00:00,322.15
2011-04-28 09:00:00,147.21
2011-04-28 10:00:00,114.2
2011-04-28 11:00:00,108.46
2011-04-28 12:00:00,112.5
2011-04-28 13:00:00,109.9
2011-04-28 14:00:00,104.7
2011-04-28 15:00:00,133.21
2011-04-28 16:00:00,194.77
2011-04-28 17:00:00,363.63
2011-04-28 18:00:00,352.72
2011-04-28 19:00:00,250.23
2011-04-28 20:00:00,171.03
2011-04-28 21:00:00,129.81
2011-04-28 22:00:00,109.86
2011-04-28 23:00:00,79.61
2011-04-29 00:00:00,41.33
2011-04-29 01:00:00,22.71
2011-04-29 02:00:00,15.24
2011-04-29 03:00:00,6.71
2011-04-29 04:00:00,5.32
2011-04-29 05:00:00,13.48
2011-04-29 06:00:00,53.17
2011-04-29 07:00:00,209.26
2011-04-29 08:00:00,347.86
2011-04-29 09:00:00,191.29
2011-04-29 10:00:00,143.55
2011-04-29 11:00:00,166.97
2011-04-29 12:00:00,200.59
2011-04-29 13:00:00,200.07
2011-04-29 14:00:00,207.55
2011-04-29 15:00:00,190.94
2011-04-29 16:00:00,205.56
2011-04-29 17:00:00,325.98
2011-04-29 18:00:00,329.12
2011-04-29 19:00:00,209.21
2011-04-29 20:00:00,149.62
2011-04-29 21:00:00,122.45
2011-04-29 22:00:00,92.51
2011-04-29 23:00:00,52.05
2011-04-30 00:00:00,36.14
2011-04-30 01:00:00,30.42
2011-04-30 02:00:00,26.84
2011-04-30 03:00:00,17.81
2011-04-30 04:00:00,6.01
2011-04-30 05:00:00,5.64
2011-04-30 06:00:00,20.44
2011-04-30 07:00:00,30.93
2011-04-30 08:00:00,63.78
2011-04-30 09:00:00,160.13
2011-04-30 10:00:00,229.16
2011-04-30 11:00:00,255.33
2011-04-30 12:00:00,277.08
2011-04-30 13:00:00,283.08
2011-04-30 14:00:00,281.38
2011-04-30 15:00:00,289.11
2011-04-30 16:00:00,298.15
2011-04-30 17:00:00,315.79
2011-04-30 18:00:00,294.2
2011-04-30 19:00:00,221.27
2011-04-30 20:00:00,137.26
2011-04-30 21:00:00,108.05
2011-04-30 22:00:00,78.83
2011-04-30 23:00:00,54.05
2011-05-20 00:00:00,35.59
2011-05-20 01:00:00,18.17
2011-05-20 02:00:00,11.64
2011-05-20 03:00:00,5.58
2011-05-20 04:00:00,5.16
2011-05-20 05:00:00,23.88
2011-05-20 06:00:00,86.71
2011-05-20 07:00:00,278.11
2011-05-20 08:00:00,467.89
2011-05-20 09:00:00,217.55
2011-05-20 10:00:00,159.5
2011-05-20 11:00:00,175.14
2011-05-20 12:00:00,247.57
2011-05-20 13:00:00,226.82
2011-05-20 14:00:00,247.77
2011-05-20 15:00:00,249.35
2011-05-20 16:00:00,359.85
2011-05-20 17:00:00,468.69
2011-05-20 18:00:00,485.3
2011-05-20 19:00:00,310.67
2011-05-20 20:00:00,239.46
2011-05-20 21:00:00,198.36
2011-05-20 22:00:00,140.44
2011-05-20 23:00:00,113.32
2011-05-21 00:00:00,97.44
2011-05-21 01:00:00,74.39
2011-05-21 02:00:00,57.4
2011-05-21 03:00:00,27.39
2011-05-21 04:00:00,7.66
2011-05-21 05:00:00,8.98
2011-05-21 06:00:00,21.15
2011-05-21 07:00:00,47.93
2011-05-21 08:00:00,118.44
2011-05-21 09:00:00,209.69
2011-05-21 10:00:00,284.21
2011-05-21 11:00:00,368.88
2011-05-21 12:00:00,380.02
2011-05-21 13:00:00,384.45
2011-05-21 14:00:00,384.22
2011-05-21 15:00:00,394.85
2011-05-21 16:00:00,399.43
2011-05-21 17:00:00,368.26
2011-05-21 18:00:00,348.3
2011-05-21 19:00:00,317.94
2011-05-21 20:00:00,237.8
2011-05-21 21:00:00,192.22
2011-05-21 22:00:00,138.16
2011-05-21 23:00:00,115.99
2011-05-22 00:00:00,105.22
2011-05-22 01:00:00,69.37
2011-05-22 02:00:00,57.93
2011-05-22 03:00:00,31.0
2011-05-22 04:00:00,11.37
2011-05-22 05:00:00,12.08
2011-05-22 06:00:00,12.47
2011-05-22 07:00:00,39.6
2011-05-22 08:00:00,87.79
2011-05-22 09:00:00,168.96
2011-05-22 10:00:00,268.48
2011-05-22 11:00:00,366.47
2011-05-22 12:00:00,383.67
2011-05-22 13:00:00,392.73
2011-05-22 14:00:00,320.08
2011-05-22 15:00:00,386.87
2011-05-22 16:00:00,392.54
2011-05-22 17:00:00,361.7075
2011-05-22 18:00:00,334.6
2011-05-22 19:00:00,307.36
2011-05-22 20:00:00,257.98
2011-05-22 21:00:00,158.35
2011-05-22 22:00:00,126.56
2011-05-22 23:00:00,92.61
2011-05-23 00:00:00,27.77
2011-05-23 01:00:00,16.61
2011-05-23 02:00:00,7.35
2011-05-23 03:00:00,4.53
2011-05-23 04:00:00,5.63
2011-05-23 05:00:00,18.42
2011-05-23 06:00:00,93.74
2011-05-23 07:00:00,250.06
2011-05-23 08:00:00,381.63
2011-05-23 09:00:00,188.18
2011-05-23 10:00:00,120.44
2011-05-23 11:00:00,145.77
2011-05-23 12:00:00,188.36
2011-05-23 13:00:00,182.2
2011-05-23 14:00:00,162.31
2011-05-23 15:00:00,164.76
2011-05-23 16:00:00,277.66
2011-05-23 17:00:00,441.63
2011-05-23 18:00:00,476.06
2011-05-23 19:00:00,364.41
2011-05-23 20:00:00,240.75
2011-05-23 21:00:00,123.05
2011-05-23 22:00:00,118.7
2011-05-23 23:00:00,70.2
2011-05-24 00:00:00,24.89
2011-05-24 01:00:00,12.39
2011-05-24 02:00:00,8.36
2011-05-24 03:00:00,4.43
2011-05-24 04:00:00,5.15
2011-05-24 05:00:00,18.02
2011-05-24 06:00:00,105.18
2011-05-24 07:00:00,163.88
2011-05-24 08:00:00,290.63
2011-05-24 09:00:00,201.07
2011-05-24 10:00:00,123.16
2011-05-24 11:00:00,143.05
2011-05-24 12:00:00,182.84
2011-05-24 13:00:00,188.02
2011-05-24 14:00:00,163.92
2011-05-24 15:00:00,179.39
2011-05-24 16:00:00,285.62
2011-05-24 17:00:00,461.46
2011-05-24 18:00:00,504.15
2011-05-24 19:00:00,338.95
2011-05-24 20:00:00,270.61
2011-05-24 21:00:00,220.32
2011-05-24 22:00:00,94.0
2011-05-24 23:00:00,79.8
2011-05-25 00:00:00,23.95
2011-05-25 01:00:00,12.28
2011-05-25 02:00:00,8.75
2011-05-25 03:00:00,4.97
2011-05-25 04:00:00,4.93
2011-05-25 05:00:00,21.91
2011-05-25 06:00:00,97.87
2011-05-25 07:00:00,314.48
2011-05-25 08:00:00,435.77
2011-05-25 09:00:00,208.75
2011-05-25 10:00:00,130.52
2011-05-25 11:00:00,148.03
2011-05-25 12:00:00,199.89
2011-05-25 13:00:00,182.63
2011-05-25 14:00:00,162.58
2011-05-25 15:00:00,167.31
2011-05-25 16:00:00,285.44
2011-05-25 17:00:00,517.95
2011-05-25 18:00:00,477.61
2011-05-25 19:00:00,392.05
2011-05-25 20:00:00,308.24
2011-05-25 21:00:00,212.84
2011-05-25 22:00:00,160.78
2011-05-25 23:00:00,83.07
2011-05-26 00:00:00,52.68
2011-05-26 01:00:00,24.27
2011-05-26 02:00:00,10.44
2011-05-26 03:00:00,4.77
2011-05-26 04:00:00,5.2
2011-05-26 05:00:00,20.59
2011-05-26 06:00:00,94.2
2011-05-26 07:00:00,244.44
2011-05-26 08:00:00,435.64
2011-05-26 09:00:00,200.68
2011-05-26 10:00:00,121.73
2011-05-26 11:00:00,151.53
2011-05-26 12:00:00,190.38
2011-05-26 13:00:00,181.71
2011-05-26 14:00:00,161.23
2011-05-26 15:00:00,168.2
2011-05-26 16:00:00,266.66
2011-05-26 17:00:00,510.56
2011-05-26 18:00:00,465.65
2011-05-26 19:00:00,365.29
2011-05-26 20:00:00,290.44
2011-05-26 21:00:00,214.66
2011-05-26 22:00:00,152.19
2011-05-26 23:00:00,114.97
2011-05-27 00:00:00,65.14
2011-05-27 01:00:00,25.59
2011-05-27 02:00:00,15.34
2011-05-27 03:00:00,6.32
2011-05-27 04:00:00,5.47
2011-05-27 05:00:00,25.8
2011-05-27 06:00:00,101.9
2011-05-27 07:00:00,278.64
2011-05-27 08:00:00,455.12
2011-05-27 09:00:00,217.33
2011-05-27 10:00:00,150.47
2011-05-27 11:00:00,159.56
2011-05-27 12:00:00,223.49
2011-05-27 13:00:00,215.21
2011-05-27 14:00:00,213.12
2011-05-27 15:00:00,217.36
2011-05-27 16:00:00,340.25
2011-05-27 17:00:00,529.34
2011-05-27 18:00:00,443.29
2011-05-27 19:00:00,282.45
2011-05-27 20:00:00,232.14
2011-05-27 21:00:00,173.37
2011-05-27 22:00:00,145.54
2011-05-27 23:00:00,116.37
2011-05-28 00:00:00,103.45
2011-05-28 01:00:00,82.97
2011-05-28 02:00:00,56.66
2011-05-28 03:00:00,28.96
2011-05-28 04:00:00,9.19
2011-05-28 05:00:00,10.87
2011-05-28 06:00:00,25.17
2011-05-28 07:00:00,49.96
2011-05-28 08:00:00,113.82
2011-05-28 09:00:00,211.25
2011-05-28 10:00:00,279.2
2011-05-28 11:00:00,372.89
2011-05-28 12:00:00,386.05
2011-05-28 13:00:00,400.52
2011-05-28 14:00:00,393.99
2011-05-28 15:00:00,411.78
2011-05-28 16:00:00,413.4
2011-05-28 17:00:00,391.8666666666666
2011-05-28 18:00:00,327.11
2011-05-28 19:00:00,284.78
2011-05-28 20:00:00,286.42
2011-05-28 21:00:00,202.17
2011-05-28 22:00:00,174.55
2011-05-28 23:00:00,134.83
2011-05-29 00:00:00,113.4
2011-05-29 01:00:00,90.15
2011-05-29 02:00:00,61.61
2011-05-29 03:00:00,29.04
2011-05-29 04:00:00,9.98
2011-05-29 05:00:00,13.54
2011-05-29 06:00:00,14.15
2011-05-29 07:00:00,29.22
2011-05-29 08:00:00,82.2
2011-05-29 09:00:00,132.83
2011-05-29 10:00:00,216.84
2011-05-29 11:00:00,264.47
2011-05-29 12:00:00,323.02
2011-05-29 13:00:00,408.98
2011-05-29 14:00:00,393.71
2011-05-29 15:00:00,390.58
2011-05-29 16:00:00,360.12
2011-05-29 17:00:00,350.2575
2011-05-29 18:00:00,256.99
2011-05-29 19:00:00,247.59
2011-05-29 20:00:00,221.29
2011-05-29 21:00:00,163.56
2011-05-29 22:00:00,115.7
2011-05-29 23:00:00,119.2
2011-05-30 00:00:00,98.25
2011-05-30 01:00:00,84.78
2011-05-30 02:00:00,52.49
2011-05-30 03:00:00,25.59
2011-05-30 04:00:00,14.16
2011-05-30 05:00:00,9.31
2011-05-30 06:00:00,49.32
2011-05-30 07:00:00,46.66
2011-05-30 08:00:00,117.76
2011-05-30 09:00:00,224.78
2011-05-30 10:00:00,290.24
2011-05-30 11:00:00,360.06
2011-05-30 12:00:00,383.7
2011-05-30 13:00:00,389.6
2011-05-30 14:00:00,387.6
2011-05-30 15:00:00,364.6
2011-05-30 16:00:00,366.94
2011-05-30 17:00:00,446.3325
2011-05-30 18:00:00,425.92
2011-05-30 19:00:00,321.08
2011-05-30 20:00:00,323.18
2011-05-30 21:00:00,226.94
2011-05-30 22:00:00,140.41
2011-05-30 23:00:00,98.89
2011-05-31 00:00:00,33.26
2011-05-31 01:00:00,17.77
2011-05-31 02:00:00,8.17
2011-05-31 03:00:00,3.72
2011-05-31 04:00:00,5.66
2011-05-31 05:00:00,21.12
2011-05-31 06:00:00,109.93
2011-05-31 07:00:00,293.34
2011-05-31 08:00:00,447.67
2011-05-31 09:00:00,188.68
2011-05-31 10:00:00,122.94
2011-05-31 11:00:00,144.71
2011-05-31 12:00:00,156.77
2011-05-31 13:00:00,146.6
2011-05-31 14:00:00,138.37
2011-05-31 15:00:00,143.37
2011-05-31 16:00:00,241.52
2011-05-31 17:00:00,534.67
2011-05-31 18:00:00,522.17
2011-05-31 19:00:00,378.7
2011-05-31 20:00:00,286.6
2011-05-31 21:00:00,214.86
2011-05-31 22:00:00,151.76
2011-05-31 23:00:00,81.13
2011-06-20 00:00:00,29.85
2011-06-20 01:00:00,15.39
2011-06-20 02:00:00,7.4
2011-06-20 03:00:00,4.06
2011-06-20 04:00:00,4.8
2011-06-20 05:00:00,18.52
2011-06-20 06:00:00,93.5
2011-06-20 07:00:00,139.58
2011-06-20 08:00:00,282.36
2011-06-20 09:00:00,202.86
2011-06-20 10:00:00,114.17
2011-06-20 11:00:00,126.87
2011-06-20 12:00:00,177.14
2011-06-20 13:00:00,178.55
2011-06-20 14:00:00,167.77
2011-06-20 15:00:00,166.89
2011-06-20 16:00:00,287.13
2011-06-20 17:00:00,510.37
2011-06-20 18:00:00,532.03
2011-06-20 19:00:00,387.2
2011-06-20 20:00:00,295.58
2011-06-20 21:00:00,202.98
2011-06-20 22:00:00,130.79
2011-06-20 23:00:00,84.72
2011-06-21 00:00:00,29.52
2011-06-21 01:00:00,10.38
2011-06-21 02:00:00,5.66
2011-06-21 03:00:00,4.85
2011-06-21 04:00:00,5.36
2011-06-21 05:00:00,19.82
2011-06-21 06:00:00,118.29
2011-06-21 07:00:00,287.7
2011-06-21 08:00:00,419.68
2011-06-21 09:00:00,198.43
2011-06-21 10:00:00,114.04
2011-06-21 11:00:00,114.14
2011-06-21 12:00:00,167.92
2011-06-21 13:00:00,161.94
2011-06-21 14:00:00,163.53
2011-06-21 15:00:00,163.59
2011-06-21 16:00:00,281.76
2011-06-21 17:00:00,560.09
2011-06-21 18:00:00,490.05
2011-06-21 19:00:00,352.77
2011-06-21 20:00:00,247.68
2011-06-21 21:00:00,227.51
2011-06-21 22:00:00,156.83
2011-06-21 23:00:00,82.71
2011-06-22 00:00:00,33.6
2011-06-22 01:00:00,17.02
2011-06-22 02:00:00,8.62
2011-06-22 03:00:00,5.5
2011-06-22 04:00:00,5.75
2011-06-22 05:00:00,24.59
2011-06-22 06:00:00,109.72
2011-06-22 07:00:00,300.91
2011-06-22 08:00:00,437.46
2011-06-22 09:00:00,198.4
2011-06-22 10:00:00,127.49
2011-06-22 11:00:00,142.32
2011-06-22 12:00:00,175.83
2011-06-22 13:00:00,162.78
2011-06-22 14:00:00,152.4
2011-06-22 15:00:00,159.32
2011-06-22 16:00:00,277.85
2011-06-22 17:00:00,485.38
2011-06-22 18:00:00,472.27
2011-06-22 19:00:00,371.67
2011-06-22 20:00:00,290.76
2011-06-22 21:00:00,227.7
2011-06-22 22:00:00,169.25
2011-06-22 23:00:00,103.71
2011-06-23 00:00:00,41.91
2011-06-23 01:00:00,20.78
2011-06-23 02:00:00,10.28
2011-06-23 03:00:00,5.13
2011-06-23 04:00:00,6.32
2011-06-23 05:00:00,26.6
2011-06-23 06:00:00,119.16
2011-06-23 07:00:00,318.02
2011-06-23 08:00:00,430.2
2011-06-23 09:00:00,205.0
2011-06-23 10:00:00,129.21
2011-06-23 11:00:00,158.82
2011-06-23 12:00:00,170.92
2011-06-23 13:00:00,175.39
2011-06-23 14:00:00,160.72
2011-06-23 15:00:00,169.28
2011-06-23 16:00:00,285.58
2011-06-23 17:00:00,471.53
2011-06-23 18:00:00,485.07
2011-06-23 19:00:00,361.59
2011-06-23 20:00:00,298.86
2011-06-23 21:00:00,215.52
2011-06-23 22:00:00,163.29
2011-06-23 23:00:00,121.05
2011-06-24 00:00:00,53.99
2011-06-24 01:00:00,23.78
2011-06-24 02:00:00,12.2
2011-06-24 03:00:00,6.21
2011-06-24 04:00:00,5.77
2011-06-24 05:00:00,24.96
2011-06-24 06:00:00,99.91
2011-06-24 07:00:00,289.27
2011-06-24 08:00:00,448.39
2011-06-24 09:00:00,227.31
2011-06-24 10:00:00,142.66
2011-06-24 11:00:00,166.29
2011-06-24 12:00:00,215.84
2011-06-24 13:00:00,213.14
2011-06-24 14:00:00,223.85
2011-06-24 15:00:00,202.67
2011-06-24 16:00:00,347.05
2011-06-24 17:00:00,551.99
2011-06-24 18:00:00,487.38
2011-06-24 19:00:00,375.48
2011-06-24 20:00:00,286.94
2011-06-24 21:00:00,234.55
2011-06-24 22:00:00,206.79
2011-06-24 23:00:00,148.2
2011-06-25 00:00:00,125.1
2011-06-25 01:00:00,88.51
2011-06-25 02:00:00,56.47
2011-06-25 03:00:00,31.92
2011-06-25 04:00:00,9.9
2011-06-25 05:00:00,10.35
2011-06-25 06:00:00,35.18
2011-06-25 07:00:00,68.18
2011-06-25 08:00:00,152.09
2011-06-25 09:00:00,218.29
2011-06-25 10:00:00,297.92
2011-06-25 11:00:00,374.79
2011-06-25 12:00:00,425.52
2011-06-25 13:00:00,428.27
2011-06-25 14:00:00,425.63
2011-06-25 15:00:00,412.51
2011-06-25 16:00:00,412.44
2011-06-25 17:00:00,404.0841666666667
2011-06-25 18:00:00,393.95
2011-06-25 19:00:00,355.37
2011-06-25 20:00:00,295.3
2011-06-25 21:00:00,238.74
2011-06-25 22:00:00,201.99
2011-06-25 23:00:00,140.94
2011-06-26 00:00:00,100.54
2011-06-26 01:00:00,93.33
2011-06-26 02:00:00,70.88
2011-06-26 03:00:00,33.86
2011-06-26 04:00:00,12.51
2011-06-26 05:00:00,12.7
2011-06-26 06:00:00,25.57
2011-06-26 07:00:00,51.4
2011-06-26 08:00:00,104.05
2011-06-26 09:00:00,181.8
2011-06-26 10:00:00,291.82
2011-06-26 11:00:00,389.14
2011-06-26 12:00:00,413.11
2011-06-26 13:00:00,403.04
2011-06-26 14:00:00,403.51
2011-06-26 15:00:00,403.84
2011-06-26 16:00:00,386.13
2011-06-26 17:00:00,370.5266666666667
2011-06-26 18:00:00,367.41
2011-06-26 19:00:00,330.59
2011-06-26 20:00:00,246.12
2011-06-26 21:00:00,218.18
2011-06-26 22:00:00,201.12
2011-06-26 23:00:00,89.66
2011-06-27 00:00:00,40.22
2011-06-27 01:00:00,9.92
2011-06-27 02:00:00,11.87
2011-06-27 03:00:00,5.15
2011-06-27 04:00:00,5.56
2011-06-27 05:00:00,19.85
2011-06-27 06:00:00,112.03
2011-06-27 07:00:00,309.57
2011-06-27 08:00:00,392.73
2011-06-27 09:00:00,196.29
2011-06-27 10:00:00,119.52
2011-06-27 11:00:00,152.65
2011-06-27 12:00:00,190.34
2011-06-27 13:00:00,169.13
2011-06-27 14:00:00,160.08
2011-06-27 15:00:00,166.66
2011-06-27 16:00:00,281.12
2011-06-27 17:00:00,562.44
2011-06-27 18:00:00,528.54
2011-06-27 19:00:00,396.86
2011-06-27 20:00:00,313.52
2011-06-27 21:00:00,193.79
2011-06-27 22:00:00,134.36
2011-06-27 23:00:00,78.73
2011-06-28 00:00:00,31.41
2011-06-28 01:00:00,19.45
2011-06-28 02:00:00,10.03
2011-06-28 03:00:00,5.58
2011-06-28 04:00:00,6.1
2011-06-28 05:00:00,23.18
2011-06-28 06:00:00,112.51
2011-06-28 07:00:00,302.16
2011-06-28 08:00:00,441.07
2011-06-28 09:00:00,199.03
2011-06-28 10:00:00,123.05
2011-06-28 11:00:00,146.47
2011-06-28 12:00:00,158.42
2011-06-28 13:00:00,163.26
2011-06-28 14:00:00,150.06
2011-06-28 15:00:00,159.85
2011-06-28 16:00:00,237.94
2011-06-28 17:00:00,437.59
2011-06-28 18:00:00,391.73
2011-06-28 19:00:00,358.42
2011-06-28 20:00:00,293.41
2011-06-28 21:00:00,208.33
2011-06-28 22:00:00,162.33
2011-06-28 23:00:00,92.0
2011-06-29 00:00:00,32.19
2011-06-29 01:00:00,18.41
2011-06-29 02:00:00,6.68
2011-06-29 03:00:00,5.72
2011-06-29 04:00:00,5.97
2011-06-29 05:00:00,27.92
2011-06-29 06:00:00,111.12
2011-06-29 07:00:00,302.94
2011-06-29 08:00:00,464.0
2011-06-29 09:00:00,206.72
2011-06-29 10:00:00,123.27
2011-06-29 11:00:00,158.28
2011-06-29 12:00:00,203.07
2011-06-29 13:00:00,192.65
2011-06-29 14:00:00,164.37
2011-06-29 15:00:00,174.2
2011-06-29 16:00:00,291.79
2011-06-29 17:00:00,557.28
2011-06-29 18:00:00,554.62
2011-06-29 19:00:00,384.99
2011-06-29 20:00:00,299.22
2011-06-29 21:00:00,232.98
2011-06-29 22:00:00,166.88
2011-06-29 23:00:00,97.85
2011-06-30 00:00:00,45.9
2011-06-30 01:00:00,20.53
2011-06-30 02:00:00,8.56
2011-06-30 03:00:00,5.83
2011-06-30 04:00:00,6.18
2011-06-30 05:00:00,27.75
2011-06-30 06:00:00,120.45
2011-06-30 07:00:00,328.99
2011-06-30 08:00:00,456.33
2011-06-30 09:00:00,207.41
2011-06-30 10:00:00,124.21
2011-06-30 11:00:00,153.69
2011-06-30 12:00:00,203.66
2011-06-30 13:00:00,198.93
2011-06-30 14:00:00,167.14
2011-06-30 15:00:00,177.51
2011-06-30 16:00:00,293.98
2011-06-30 17:00:00,573.5
2011-06-30 18:00:00,558.24
2011-06-30 19:00:00,382.15
2011-06-30 20:00:00,303.73
2011-06-30 21:00:00,230.88
2011-06-30 22:00:00,167.97
2011-06-30 23:00:00,125.04
2011-07-20 00:00:00,32.06
2011-07-20 01:00:00,17.61
2011-07-20 02:00:00,5.96
2011-07-20 03:00:00,5.37
2011-07-20 04:00:00,6.13
2011-07-20 05:00:00,30.86
2011-07-20 06:00:00,125.77
2011-07-20 07:00:00,298.54
2011-07-20 08:00:00,438.81
2011-07-20 09:00:00,204.16
2011-07-20 10:00:00,119.8
2011-07-20 11:00:00,140.14
2011-07-20 12:00:00,182.66
2011-07-20 13:00:00,155.81
2011-07-20 14:00:00,151.11
2011-07-20 15:00:00,159.11
2011-07-20 16:00:00,255.66
2011-07-20 17:00:00,546.13
2011-07-20 18:00:00,536.9
2011-07-20 19:00:00,381.5
2011-07-20 20:00:00,298.64
2011-07-20 21:00:00,213.62
2011-07-20 22:00:00,164.36
2011-07-20 23:00:00,105.57
2011-07-21 00:00:00,44.2
2011-07-21 01:00:00,18.5
2011-07-21 02:00:00,6.45
2011-07-21 03:00:00,5.59
2011-07-21 04:00:00,5.51
2011-07-21 05:00:00,20.65
2011-07-21 06:00:00,122.33
2011-07-21 07:00:00,300.65
2011-07-21 08:00:00,436.87
2011-07-21 09:00:00,200.67
2011-07-21 10:00:00,116.74
2011-07-21 11:00:00,134.69
2011-07-21 12:00:00,153.41
2011-07-21 13:00:00,146.78
2011-07-21 14:00:00,145.26
2011-07-21 15:00:00,145.66
2011-07-21 16:00:00,231.45
2011-07-21 17:00:00,458.72
2011-07-21 18:00:00,468.75
2011-07-21 19:00:00,375.35
2011-07-21 20:00:00,282.31
2011-07-21 21:00:00,218.85
2011-07-21 22:00:00,163.84
2011-07-21 23:00:00,120.54
2011-07-22 00:00:00,57.91
2011-07-22 01:00:00,30.7
2011-07-22 02:00:00,19.04
2011-07-22 03:00:00,6.6
2011-07-22 04:00:00,7.36
2011-07-22 05:00:00,24.47
2011-07-22 06:00:00,104.85
2011-07-22 07:00:00,280.46
2011-07-22 08:00:00,466.88
2011-07-22 09:00:00,225.35
2011-07-22 10:00:00,142.33
2011-07-22 11:00:00,167.11
2011-07-22 12:00:00,196.02
2011-07-22 13:00:00,195.0
2011-07-22 14:00:00,192.02
2011-07-22 15:00:00,192.38
2011-07-22 16:00:00,328.2
2011-07-22 17:00:00,482.68
2011-07-22 18:00:00,451.98
2011-07-22 19:00:00,352.63
2011-07-22 20:00:00,278.93
2011-07-22 21:00:00,224.68
2011-07-22 22:00:00,208.35
2011-07-22 23:00:00,148.39
2011-07-23 00:00:00,112.11
2011-07-23 01:00:00,86.84
2011-07-23 02:00:00,66.36
2011-07-23 03:00:00,29.84
2011-07-23 04:00:00,11.16
2011-07-23 05:00:00,10.34
2011-07-23 06:00:00,36.57
2011-07-23 07:00:00,71.9
2011-07-23 08:00:00,157.71
2011-07-23 09:00:00,215.38
2011-07-23 10:00:00,294.56
2011-07-23 11:00:00,334.32
